"","data_year","ori","pub_agency_name","pub_agency_unit","state_abbr","division_name","region_name","county_name","agency_type_name","population_group_desc","population","male_officer_ct","male_civilian_ct","male_total_ct","female_officer_ct","female_civilian_ct","female_total_ct","officer_ct","civilian_ct","total_pe_ct","pe_ct_per_1000","agency_full_name","agency_name"
"1922",2010,"LA0280500","Youngsville",NA,"LA","West South Central","South","LAFAYETTE","City","Cities from 2,500 thru 9,999",8105,13,0,13,2,0,2,15,0,15,1.85,"YOUNGSVILLE POLICE DEPARTMENT                     ","Youngsville Police Department"
"1923",2010,"LA0240200","Plaquemine",NA,"LA","West South Central","South","IBERVILLE","City","Cities from 2,500 thru 9,999",7119,19,1,20,7,2,9,26,3,29,4.07,"PLAQUEMINE POLICE DEPARTMENT                      ","Plaquemine Police Department"
"1924",2010,"LA0080600","Louisiana State University:","Shreveport","LA","West South Central","South","BOSSIER","University or College","Cities under 2,500",0,8,0,8,1,0,1,9,0,9,NA,"LOUISIANA STATE UNIVERSITY - SHREVEPORT POLICE    ","Louisiana State University - Shreveport Police"
"1925",2010,"LA0440000","St. Bernard",NA,"LA","West South Central","South","ST BERNARD","County","MSA counties from 25,000 thru 99,999",35897,196,15,211,41,19,60,237,34,271,7.55,"ST. BERNARD PARISH SHERIFF'S OFFICE               ","St. Bernard Parish Sheriff's Office"
"1926",2010,"LA0260400","Westwego",NA,"LA","West South Central","South","JEFFERSON","City","Cities from 2,500 thru 9,999",8534,33,1,34,6,0,6,39,1,40,4.69,"WESTWEGO POLICE DEPARTMENT                        ","Westwego Police Department"
"1927",2010,"LA0170000","East Baton Rouge",NA,"LA","West South Central","South","EAST BATON ROUGE","County","MSA counties 100,000 or over",181823,541,25,566,162,110,272,703,135,838,4.61,"EAST BATON ROUGE PARISH SHERIFF'S OFFICE          ","East Baton Rouge Parish Sheriff's Office"
"1928",2010,"LA0490000","St. Landry",NA,"LA","West South Central","South","ST LANDRY","County","Non-MSA counties from 25,000 thru 99,999",49526,85,56,141,12,68,80,97,124,221,4.46,"ST. LANDRY PARISH SHERIFF'S OFFICE                ","St. Landry Parish Sheriff's Office"
"1929",2010,"LA0610100","Port Allen",NA,"LA","West South Central","South","WEST BATON ROUGE","City","Cities from 2,500 thru 9,999",5180,17,0,17,2,1,3,19,1,20,3.86,"PORT ALLEN POLICE DEPARTMENT                      ","Port Allen Police Department"
"1930",2010,"LA0290100","Golden Meadow",NA,"LA","West South Central","South","LAFOURCHE","City","Cities under 2,500",2101,4,0,4,1,1,2,5,1,6,2.86,"GOLDEN MEADOW POLICE DEPARTMENT                   ","Golden Meadow Police Department"
"1931",2010,"LA0510500","Baldwin",NA,"LA","West South Central","South","ST MARY","City","Cities under 2,500",2436,6,0,6,2,1,3,8,1,9,3.69,"BALDWIN POLICE DEPARTMENT                         ","Baldwin Police Department"
"1932",2010,"LA0600200","Springhill",NA,"LA","West South Central","South","WEBSTER","City","Cities from 2,500 thru 9,999",5269,14,0,14,3,0,3,17,0,17,3.23,"SPRINGHILL POLICE DEPARTMENT                      ","Springhill Police Department"
"1933",2010,"LA0600100","Minden",NA,"LA","West South Central","South","WEBSTER","City","Cities from 10,000 thru 24,999",13082,29,0,29,5,0,5,34,0,34,2.6,"MINDEN POLICE DEPARTMENT                          ","Minden Police Department"
"1934",2010,"LA0260300","Kenner",NA,"LA","West South Central","South","JEFFERSON","City","Cities from 50,000 thru 99,999",66702,154,21,175,15,45,60,169,66,235,3.52,"KENNER POLICE DEPARTMENT                          ","Kenner Police Department"
"1935",2010,"LA0560100","Farmerville",NA,"LA","West South Central","South","UNION","City","Cities from 2,500 thru 9,999",3860,10,0,10,4,0,4,14,0,14,3.63,"FARMERVILLE POLICE DEPARTMENT                     ","Farmerville Police Department"
"1936",2010,"LA0530200","Kentwood",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities under 2,500",2198,7,0,7,0,1,1,7,1,8,3.64,"KENTWOOD POLICE DEPARTMENT                        ","Kentwood Police Department"
"1937",2010,"LA0100000","Calcasieu",NA,"LA","West South Central","South","CALCASIEU","County","MSA counties from 25,000 thru 99,999",86354,320,260,580,108,154,262,428,414,842,9.75,"CALCASIEU PARISH SHERIFF'S OFFICE                 ","Calcasieu Parish Sheriff's Office"
"1938",2010,"LA0210000","Franklin",NA,"LA","West South Central","South","FRANKLIN","County","Non-MSA counties from 10,000 thru 24,999",19803,94,18,112,15,7,22,109,25,134,6.77,"FRANKLIN PARISH SHERIFF'S OFFICE                  ","Franklin Parish Sheriff's Office"
"1939",2010,"LA0280000","Lafayette",NA,"LA","West South Central","South","LAFAYETTE","County","MSA counties from 25,000 thru 99,999",68575,344,40,384,120,139,259,464,179,643,9.38,"LAFAYETTE PARISH SHERIFF'S OFFICE                 ","Lafayette Parish Sheriff's Office"
"1940",2010,"LA0320000","Livingston",NA,"LA","West South Central","South","LIVINGSTON","County","MSA counties 100,000 or over",109816,156,0,156,84,0,84,240,0,240,2.19,"LIVINGSTON PARISH SHERIFF'S OFFICE                ","Livingston Parish Sheriff's Office"
"1941",2010,"LA0370300","Sterlington",NA,"LA","West South Central","South","OUACHITA","City","Cities under 2,500",1594,6,0,6,0,0,0,6,0,6,3.76,"STERLINGTON POLICE DEPARTMENT                     ","Sterlington Police Department"
"1942",2010,"LA0610000","West Baton Rouge",NA,"LA","West South Central","South","WEST BATON ROUGE","County","MSA counties from 10,000 thru 24,999",12426,134,9,143,19,29,48,153,38,191,15.37,"WEST BATON ROUGE PARISH SHERIFF'S OFFICE          ","West Baton Rouge Parish Sheriff's Office"
"1943",2010,"LA036209E","Tulane University",NA,"LA","West South Central","South","ORLEANS","University or College","Cities under 2,500",0,37,4,41,6,9,15,43,13,56,NA,NA,"Tulane University"
"1944",2010,"LA0460000","St. Helena",NA,"LA","West South Central","South","ST HELENA","County","MSA counties from 10,000 thru 24,999",11203,21,14,35,3,15,18,24,29,53,4.73,"ST. HELENA PARISH SHERIFF'S OFFICE                ","St. Helena Parish Sheriff's Office"
"1945",2010,"LA0590200","Franklinton",NA,"LA","West South Central","South","WASHINGTON","City","Cities from 2,500 thru 9,999",3857,16,0,16,1,6,7,17,6,23,5.96,"FRANKLINTON POLICE DEPARTMENT                     ","Franklinton Police Department"
"1946",2010,"LA0220400","Georgetown",NA,"LA","West South Central","South","GRANT","City","Cities under 2,500",327,2,0,2,0,1,1,2,1,3,9.17,"GEORGETOWN POLICE DEPARTMENT                      ","Georgetown Police Department"
"1947",2010,"LA0170400","Louisiana State University:","Baton Rouge","LA","West South Central","South","EAST BATON ROUGE","University or College","Cities under 2,500",0,54,0,54,8,3,11,62,3,65,NA,"LOUISIANA STATE UNIVERSITY POLICE DEPARTMENT      ","Louisiana State University Police Department"
"1948",2010,"LA0220000","Grant",NA,"LA","West South Central","South","GRANT","County","MSA counties from 10,000 thru 24,999",21513,43,4,47,6,14,20,49,18,67,3.11,"GRANT PARISH SHERIFF'S OFFICE                     ","Grant Parish Sheriff's Office"
"1949",2010,"LA0080100","Bossier City",NA,"LA","West South Central","South","BOSSIER","City","Cities from 50,000 thru 99,999",61315,158,4,162,15,37,52,173,41,214,3.49,"BOSSIER CITY POLICE DEPT                          ","Bossier City Police Police Department"
"1950",2010,"LA0050200","Marksville",NA,"LA","West South Central","South","AVOYELLES","City","Cities from 2,500 thru 9,999",5702,18,0,18,3,4,7,21,4,25,4.38,"MARKSVILLE POLICE DEPARTMENT                      ","Marksville Police Department"
"1951",2010,"LA0171100","Department of Public Safety State Capitol Detail",NA,"LA","West South Central","South","EAST BATON ROUGE","Other State Agency","Cities under 2,500",0,32,0,32,3,6,9,35,6,41,NA,"DEPT PUB SFTY ST CAP DTL                          ","Police Department Pub Sfty St Cap Dtl"
